order_id,order_date,region,channel,customer_id,customer_type,sales_rep,category,product,qty,discount,status,unit_price,revenue,cost,order_date_original,region_original,channel_original,category_original,region_missing_flag,region_reporting,discount_original,unit_price_original,revenue_original,cost_original,discount_corrected_flag,reference_unit_price,scale_corrected_flag,cost_imputed_flag,year,month,quarter,year_month,net_revenue,net_cost,gross_profit,margin_pct,qty_outlier_flag,negative_margin_flag
ORD-103915,2025-11-15,Jakarta,Offline,C00145,Retail,SR01,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4813900.0,2025-11-15,Jakarta,Offline,Smartphone,False,Jakarta,0.05,5500000.0,5225000.0,4813900.0,False,5500000.0,False,False,2025,11,Q4,2025-11,5225000.0,4813900.0,411100.0,0.07867942583732057,False,False
ORD-103916,2025-11-15,Sumatera,Offline,C02251,Retail,SR12,Laptop,Laptop Axio 14,2,0.0,Completed,8500000.0,17000000.0,15211400.0,2025-11-15,Sumatera,Offline,Laptop,False,Sumatera,0.0,8500000.0,17000000.0,15211400.0,False,8500000.0,False,False,2025,11,Q4,2025-11,17000000.0,15211400.0,1788600.0,0.10521176470588235,False,False
ORD-103917,2025-11-16,Sulawesi,Offline,C02174,Retail,SR16,Peralatan Kantor,Kertas A4 80gsm (rim),5,0.05,Completed,55000.0,261250.0,188000.0,2025-11-16,Sulawesi,Offline,Peralatan Kantor,False,Sulawesi,0.05,55000.0,261250.0,188000.0,False,55000.0,False,False,2025,11,Q4,2025-11,261250.0,188000.0,73250.0,0.28038277511961723,False,False
ORD-103918,2025-11-16,Kalimantan,Offline,C01855,UMKM,SR13,Aksesoris,Mouse Wireless M20,8,0.0,Completed,180000.0,1440000.0,828000.0,2025-11-16,Kalimantan,Offline,Aksesoris,False,Kalimantan,0.0,180000.0,1440000.0,828000.0,False,180000.0,False,False,2025,11,Q4,2025-11,1440000.0,828000.0,612000.0,0.425,False,False
ORD-103919,2025-11-16,Jawa Barat,Online,C01725,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,1,0.05,Completed,2800000.0,2660000.0,2418800.0,2025-11-16,Jawa Barat,Online,Smartphone,False,Jawa Barat,0.05,2800000.0,2660000.0,2418800.0,False,2800000.0,False,False,2025,11,Q4,2025-11,2660000.0,2418800.0,241200.0,0.09067669172932331,False,False
ORD-103920,2025-11-16,Jakarta,Offline,C00261,Retail,SR01,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4846600.0,2025-11-16,Jakarta,Offline,Smartphone,False,Jakarta,0.0,2800000.0,5600000.0,4846600.0,False,2800000.0,False,False,2025,11,Q4,2025-11,5600000.0,4846600.0,753400.0,0.1345357142857143,False,False
ORD-103921,2025-11-16,Jawa Barat,Offline,C00634,Retail,SR05,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1709700.0,2025-11-16,Jawa Barat,Offline,Printer & Tinta,False,Jawa Barat,0.0,2100000.0,2100000.0,1709700.0,False,2100000.0,False,False,2025,11,Q4,2025-11,2100000.0,1709700.0,390300.0,0.18585714285714286,False,False
ORD-103922,2025-11-16,Sumatera,Online,C01068,UMKM,SYS-ONLINE,Laptop,Laptop Axio Pro 15,2,0.05,Completed,13000000.0,24700000.0,23621000.0,2025-11-16,Sumatera,Online,laptop,False,Sumatera,0.05,13000000.0,24700000.0,23621000.0,False,13000000.0,False,False,2025,11,Q4,2025-11,24700000.0,23621000.0,1079000.0,0.04368421052631579,False,False
ORD-103923,2025-11-16,Jakarta,Online,C00786,UMKM,SYS-ONLINE,Laptop,Laptop Veno 13,1,0.05,Completed,6200000.0,5890000.0,5560600.0,2025-11-16,Jakarta,Online,Laptop,False,Jakarta,0.05,6200000.0,5890000.0,5560600.0,False,6200000.0,False,False,2025,11,Q4,2025-11,5890000.0,5560600.0,329400.0,0.055925297113752125,False,False
ORD-103924,2025-11-16,Jawa Timur,Offline,C00659,Retail,SR08,Laptop,Laptop Axio 14,2,0.3,Cancelled,8500000.0,11900000.0,15412600.0,2025-11-16,Jawa Timur,Offline,Laptop,False,Jawa Timur,0.3,8500000.0,11900000.0,15412600.0,False,8500000.0,False,False,2025,11,Q4,2025-11,0.0,0.0,0.0,,False,False
ORD-103925,2025-11-16,Jakarta,Offline,C00705,UMKM,SR01,Smartphone,Smartphone Lumo A5,2,0.05,Completed,2800000.0,5320000.0,4891600.0,2025-11-16,Jakarta,Offline,Smartphone,False,Jakarta,0.05,2800000.0,5320000.0,4891600.0,False,2800000.0,False,False,2025,11,Q4,2025-11,5320000.0,4891600.0,428400.0,0.08052631578947368,False,False
ORD-103926,2025-11-17,Jakarta,Offline,C00132,UMKM,SR03,Aksesoris,Mouse Wireless M20,8,0.05,Completed,180000.0,1368000.0,848800.0,2025-11-17,Jakarta,Offline,Aksesoris,False,Jakarta,0.05,180000.0,1368000.0,848800.0,False,180000.0,False,False,2025,11,Q4,2025-11,1368000.0,848800.0,519200.0,0.37953216374269005,False,False
ORD-103927,2025-11-17,,Online,K0055,Korporat,SYS-ONLINE,Laptop,Laptop Axio 14,9,0.1,Cancelled,8500000.0,68850000.0,68215500.0,2025-11-17,,Online,Laptop,True,Unknown,0.1,8500000.0,68850000.0,68215500.0,False,8500000.0,False,False,2025,11,Q4,2025-11,0.0,0.0,0.0,,False,False
ORD-103928,2025-11-17,Sulawesi,Offline,C02239,UMKM,SR18,Laptop,Laptop Axio Pro 15,1,0.0,Completed,13000000.0,13000000.0,11805900.0,2025-11-17,Sulawesi,Offline,Laptop,False,Sulawesi,0.0,13000000.0,13000000.0,11805900.0,False,13000000.0,False,False,2025,11,Q4,2025-11,13000000.0,11805900.0,1194100.0,0.09185384615384615,False,False
ORD-103929,2025-11-17,Jawa Timur,Online,C01743,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,12,0.15,Completed,650000.0,6630000.0,4804800.0,2025-11-17,Jawa Timur,Online,Aksesoris,False,Jawa Timur,0.15,650000.0,6630000.0,4804800.0,False,650000.0,False,False,2025,11,Q4,2025-11,6630000.0,4804800.0,1825200.0,0.2752941176470588,False,False
ORD-103930,2025-11-17,Jakarta,Offline,C00974,Retail,SR02,Aksesoris,Keyboard Mekanik K7,4,0.0,Completed,650000.0,2600000.0,1616800.0,2025-11-17,jakarta,Offline,Aksesoris,False,Jakarta,0.0,650000.0,2600000.0,1616800.0,False,650000.0,False,False,2025,11,Q4,2025-11,2600000.0,1616800.0,983200.0,0.3781538461538462,False,False
ORD-103931,2025-11-17,Jawa Timur,Online,C01553,Retail,SYS-ONLINE,Laptop,Laptop Axio Pro 15,2,0.25,Completed,13000000.0,19500000.0,23479600.0,2025-11-17,Jawa Timur,Online,Laptop,False,Jawa Timur,0.25,13000000.0,19500000.0,23479600.0,False,13000000.0,False,False,2025,11,Q4,2025-11,19500000.0,23479600.0,-3979600.0,-0.20408205128205129,False,True
ORD-103932,2025-11-17,Kalimantan,Offline,C01456,UMKM,SR14,Printer & Tinta,Printer InkJet P200,3,0.0,Completed,2100000.0,6300000.0,5051700.0,2025-11-17,Kalimantan,Offline,Printer & Tinta,False,Kalimantan,0.0,2100000.0,6300000.0,5051700.0,False,2100000.0,False,False,2025,11,Q4,2025-11,6300000.0,5051700.0,1248300.0,0.19814285714285715,False,False
ORD-103933,2025-11-17,Jawa Timur,Online,C01506,UMKM,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,1,0.25,Completed,2100000.0,1575000.0,1723000.0,2025-11-17,Jawa Timur,Online,Printer & Tinta,False,Jawa Timur,0.25,2100000.0,1575000.0,1723000.0,False,2100000.0,False,False,2025,11,Q4,2025-11,1575000.0,1723000.0,-148000.0,-0.09396825396825396,False,True
ORD-103934,2025-11-17,Kalimantan,Online,C02092,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.05,Completed,55000.0,104500.0,77000.0,2025-11-17,Kalimantan,Online,Peralatan Kantor,False,Kalimantan,0.05,55000.0,104500.0,77000.0,False,55000.0,False,False,2025,11,Q4,2025-11,104500.0,77000.0,27500.0,0.2631578947368421,False,False
ORD-103935,2025-11-18,Jawa Barat,Online,C01115,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,1,0.1,Completed,650000.0,585000.0,397800.0,2025-11-18,Jawa barat,Online,Aksesoris,False,Jawa Barat,0.1,650000.0,585000.0,397800.0,False,650000.0,False,False,2025,11,Q4,2025-11,585000.0,397800.0,187200.0,0.32,False,False
ORD-103936,2025-11-18,Sulawesi,Online,C00989,Retail,SYS-ONLINE,Laptop,Laptop Veno 13,1,0.2,Completed,6200000.0,4960000.0,5610500.0,2025-11-18,Sulawesi,Online,Laptop,False,Sulawesi,0.2,6200000.0,4960000.0,5610500.0,False,6200000.0,False,False,2025,11,Q4,2025-11,4960000.0,5610500.0,-650500.0,-0.13114919354838708,False,True
ORD-103937,2025-11-18,Sumatera,Online,C01596,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,1,0.1,Completed,650000.0,585000.0,402000.0,2025-11-18,Sumatera,Online,Aksesoris,False,Sumatera,0.1,650000.0,585000.0,402000.0,False,650000.0,False,False,2025,11,Q4,2025-11,585000.0,402000.0,183000.0,0.3128205128205128,False,False
ORD-103938,2025-11-18,Jawa Barat,Offline,K0068,Korporat,SR05,Aksesoris,Mouse Wireless M20,25,0.05,Cancelled,180000.0,4275000.0,2662500.0,2025-11-18,Jawa Barat,Offline,Aksesoris,False,Jawa Barat,0.05,180000.0,4275000.0,2662500.0,False,180000.0,False,False,2025,11,Q4,2025-11,0.0,0.0,0.0,,False,False
ORD-103939,2025-11-18,Jakarta,Offline,C00882,Retail,SR03,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4779400.0,2025-11-18,Jakarta,Offline,Smartphone,False,Jakarta,0.05,5500000.0,5225000.0,4779400.0,False,5500000.0,False,False,2025,11,Q4,2025-11,5225000.0,4779400.0,445600.0,0.08528229665071771,False,False
ORD-103940,2025-11-18,Jakarta,Offline,C01648,Retail,SR01,Networking,Switch 8 Port S8,3,0.1,Completed,450000.0,1215000.0,903900.0,2025-11-18,Jakarta,Offline,Networking,False,Jakarta,0.1,450000.0,1215000.0,903900.0,False,450000.0,False,False,2025,11,Q4,2025-11,1215000.0,903900.0,311100.0,0.2560493827160494,False,False
ORD-103941,2025-11-18,Jawa Barat,Offline,K0069,Korporat,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),40,0.05,Completed,55000.0,2090000.0,1516000.0,2025-11-18,Jawa Barat,Offline,Peralatan Kantor,False,Jawa Barat,0.05,55000.0,2090000.0,1516000.0,False,55000.0,False,False,2025,11,Q4,2025-11,2090000.0,1516000.0,574000.0,0.27464114832535885,False,False
ORD-103942,2025-11-18,Kalimantan,Offline,C00605,Retail,SR13,Laptop,Laptop Veno 13,1,0.0,Completed,6200000.0,6200000.0,5566500.0,2025-11-18,Kalimantan,Offline,Laptop,False,Kalimantan,0.0,6200000.0,6200000.0,5566500.0,False,6200000.0,False,False,2025,11,Q4,2025-11,6200000.0,5566500.0,633500.0,0.1021774193548387,False,False
ORD-103943,2025-11-19,Jakarta,Online,C02269,UMKM,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,7,0.1,Completed,320000.0,2016000.0,1396500.0,2025-11-19,Jakarta,Online,Aksesoris,False,Jakarta,0.1,320000.0,2016000.0,1396500.0,False,320000.0,False,False,2025,11,Q4,2025-11,2016000.0,1396500.0,619500.0,0.3072916666666667,False,False
ORD-103944,2025-11-19,Jawa Timur,Offline,C01737,UMKM,SR07,Laptop,Laptop Veno 13,3,0.2,Completed,6200000.0,14880000.0,16649100.0,2025-11-19,Jawa Timur,Offline,Laptop,False,Jawa Timur,20.0,6200000.0,14880000.0,16649100.0,True,6200000.0,False,False,2025,11,Q4,2025-11,14880000.0,16649100.0,-1769100.0,-0.11889112903225807,False,True
ORD-103945,2025-11-19,Sumatera,Offline,C00514,UMKM,SR11,Smartphone,Smartphone Lumo A5,5,0.0,Completed,2800000.0,14000000.0,12126500.0,2025-11-19,Sumatera,Offline,Smartphone,False,Sumatera,0.0,2800000.0,14000000.0,12126500.0,False,2800000.0,False,False,2025,11,Q4,2025-11,14000000.0,12126500.0,1873500.0,0.13382142857142856,False,False
ORD-103946,2025-11-19,Jawa Timur,Online,C01044,UMKM,SYS-ONLINE,Laptop,Laptop Veno 13,5,0.1,Completed,6200000.0,27900000.0,27434500.0,2025-11-19,jawa timur,Online,Laptop,False,Jawa Timur,0.1,6200000.0,27900000.0,27434500.0,False,6200000.0,False,False,2025,11,Q4,2025-11,27900000.0,27434500.0,465500.0,0.01668458781362007,False,False
ORD-103947,2025-11-19,Jawa Timur,Online,C01555,Retail,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,4,0.2,Completed,320000.0,1024000.0,798400.0,2025-11-19,Jawa Timur,Online,Aksesoris,False,Jawa Timur,0.2,320000.0,1024000.0,798400.0,False,320000.0,False,False,2025,11,Q4,2025-11,1024000.0,798400.0,225600.0,0.2203125,False,False
ORD-103948,2025-11-19,Jakarta,Online,C01110,UMKM,SYS-ONLINE,Networking,Switch 8 Port S8,13,0.3,Completed,450000.0,4094999.9999999995,3896100.0,2025-11-19,DKI Jakarta,Online,Networking,False,Jakarta,0.3,450000.0,4095000.0,,False,450000.0,False,True,2025,11,Q4,2025-11,4094999.9999999995,3896100.0,198899.99999999953,0.04857142857142846,False,False
ORD-103949,2025-11-19,Jawa Barat,Offline,C01910,Retail,SR05,Aksesoris,Power Bank 20000mAh,3,0.05,Completed,320000.0,912000.0,596700.0,2025-11-19,Jawa Barat,Offline,Aksesoris,False,Jawa Barat,0.05,320000.0,912000.0,596700.0,False,320000.0,False,False,2025,11,Q4,2025-11,912000.0,596700.0,315300.0,0.3457236842105263,False,False
ORD-103950,2025-11-19,Sumatera,Offline,C01471,UMKM,SR11,Printer & Tinta,Printer InkJet P200,4,0.0,Completed,2100000.0,8400000.0,6896400.0,2025-11-19,Sumatra,Offline,Printer & Tinta,False,Sumatera,0.0,2100000.0,8400000.0,6896400.0,False,2100000.0,False,False,2025,11,Q4,2025-11,8400000.0,6896400.0,1503600.0,0.179,False,False
ORD-103951,2025-11-19,Kalimantan,Offline,C01237,UMKM,SR14,Smartphone,Smartphone Lumo A5,5,0.0,Completed,2800000.0,14000000.0,12002500.0,2025-11-19,Kalimantan,Offline,Smartphone,False,Kalimantan,0.0,2800000.0,14000000.0,12002500.0,False,2800000.0,False,False,2025,11,Q4,2025-11,14000000.0,12002500.0,1997500.0,0.14267857142857143,False,False
ORD-103952,2025-11-19,Kalimantan,Offline,C00861,Retail,SR14,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.05,Completed,55000.0,209000.0,153600.0,2025-11-19,Kalimantan,Offline,Peralatan Kantor,False,Kalimantan,0.05,55000.0,209000.0,153600.0,False,55000.0,False,False,2025,11,Q4,2025-11,209000.0,153600.0,55400.0,0.26507177033492824,False,False
ORD-103953,2025-11-20,Kalimantan,Offline,C00401,Retail,SR14,Peralatan Kantor,Kursi Ergonomis E1,3,0.05,Completed,1900000.0,5415000.0,3946800.0,2025-11-20,kalimantan,Offline,Peralatan Kantor,False,Kalimantan,0.05,1900000.0,5415000.0,3946800.0,False,1900000.0,False,False,2025,11,Q4,2025-11,5415000.0,3946800.0,1468200.0,0.2711357340720222,False,False
ORD-103954,2025-11-20,Jawa Barat,Offline,C02257,Retail,SR06,Aksesoris,Power Bank 20000mAh,4,0.0,Completed,320000.0,1280000.0,805600.0,2025-11-20,Jawa Barat,Offline,Aksesoris,False,Jawa Barat,0.0,320000.0,1280000.0,805600.0,False,320000.0,False,False,2025,11,Q4,2025-11,1280000.0,805600.0,474400.0,0.370625,False,False
ORD-103955,2025-11-20,Jakarta,Online,C01779,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,10,0.0,Completed,1900000.0,19000000.0,12924000.0,2025-11-20,Jakarta,Online,Peralatan Kantor,False,Jakarta,0.0,1900000.0,19000000.0,12924000.0,False,1900000.0,False,False,2025,11,Q4,2025-11,19000000.0,12924000.0,6076000.0,0.3197894736842105,False,False
ORD-103956,2025-11-20,Jakarta,Online,C01040,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,2,0.2,Completed,2100000.0,3360000.0,3386400.0,2025-11-20,Jakarta,Online,Printer & Tinta,False,Jakarta,0.2,2100000.0,3360000.0,3386400.0,False,2100000.0,False,False,2025,11,Q4,2025-11,3360000.0,3386400.0,-26400.0,-0.007857142857142858,False,True
ORD-103957,2025-11-20,Jawa Barat,Offline,C00725,Retail,SR04,Laptop,Laptop Axio 14,2,0.0,Cancelled,8500000.0,17000000.0,15008600.0,2025-11-20,Jawa Barat,Offline,Laptop,False,Jawa Barat,0.0,8500000.0,17000000.0,15008600.0,False,8500000.0,False,False,2025,11,Q4,2025-11,0.0,0.0,0.0,,False,False
ORD-103958,2025-11-20,Sumatera,Online,C00001,UMKM,SYS-ONLINE,Networking,Router WiFi 6 R600,14,0.1,Completed,1200000.0,15120000.0,12021800.0,2025-11-20,Sumatera,Online,Networking,False,Sumatera,0.1,1200000.0,15120000.0,12021800.0,False,1200000.0,False,False,2025,11,Q4,2025-11,15120000.0,12021800.0,3098200.0,0.2049074074074074,False,False
ORD-103959,2025-11-20,Sulawesi,Offline,C00101,Retail,SR16,Aksesoris,Keyboard Mekanik K7,3,0.0,Completed,650000.0,1950000.0,1200300.0,2025-11-20,Sulawesi,Offline,Aksesoris,False,Sulawesi,0.0,650000.0,1950000.0,1200300.0,False,650000.0,False,False,2025,11,Q4,2025-11,1950000.0,1200300.0,749700.0,0.38446153846153847,False,False
ORD-103960,2025-11-20,Jakarta,Offline,C02395,Retail,SR02,Peralatan Kantor,Kursi Ergonomis E1,1,0.05,Completed,1900000.0,1805000.0,1312500.0,2025-11-20,Jakarta,Offline,Peralatan Kantor,False,Jakarta,0.05,1900000.0,1805000.0,1312500.0,False,1900000.0,False,False,2025,11,Q4,2025-11,1805000.0,1312500.0,492500.0,0.27285318559556787,False,False
ORD-103961,2025-11-20,Jakarta,Online,C01382,Retail,SYS-ONLINE,Laptop,Laptop Axio Pro 15,1,0.05,Completed,13000000.0,12350000.0,11510600.0,2025-11-20,Jakarta,Online,Laptop,False,Jakarta,0.05,13000000.0,12350000.0,11510600.0,False,13000000.0,False,False,2025,11,Q4,2025-11,12350000.0,11510600.0,839400.0,0.0679676113360324,False,False
ORD-103962,2025-11-20,Jawa Timur,Online,C02382,Retail,SYS-ONLINE,Aksesoris,Headset USB H3,3,0.3,Completed,350000.0,735000.0,635700.0,2025-11-20,Jawa Timur,Online,Aksesoris,False,Jawa Timur,0.3,350000.0,735000.0,635700.0,False,350000.0,False,False,2025,11,Q4,2025-11,735000.0,635700.0,99300.0,0.13510204081632654,False,False
ORD-103963,2025-11-20,Sulawesi,Offline,C01529,Retail,SR16,Laptop,Laptop Axio Pro 15,1,0.1,Completed,13000000.0,11700000.0,11734300.0,2025-11-20,SULAWESI,Offline,Laptop,False,Sulawesi,0.1,13000000.0,11700000.0,11734300.0,False,13000000.0,False,False,2025,11,Q4,2025-11,11700000.0,11734300.0,-34300.0,-0.0029316239316239316,False,True
ORD-103964,2025-11-20,Sulawesi,Offline,C00746,Retail,SR16,Aksesoris,Headset USB H3,2,0.05,Completed,350000.0,665000.0,419000.0,2025-11-20,Sulawesi,Offline,Aksesoris,False,Sulawesi,0.05,350000.0,665000.0,419000.0,False,350000.0,False,False,2025,11,Q4,2025-11,665000.0,419000.0,246000.0,0.3699248120300752,False,False
ORD-103965,2025-11-21,Jawa Timur,Offline,C01065,UMKM,SR08,Peralatan Kantor,Kertas A4 80gsm (rim),10,0.25,Completed,55000.0,412500.0,382000.0,2025-11-21,Jawa Timur,Offline,Peralatan Kantor,False,Jawa Timur,0.25,55000.0,412500.0,382000.0,False,55000.0,False,False,2025,11,Q4,2025-11,412500.0,382000.0,30500.0,0.07393939393939394,False,False
ORD-103966,2025-11-21,Sumatera,Offline,K0061,Korporat,SR10,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4821200.0,2025-11-21,Sumatera,Offline,Smartphone,False,Sumatera,0.0,2800000.0,5600000.0,4821200.0,False,2800000.0,False,False,2025,11,Q4,2025-11,5600000.0,4821200.0,778800.0,0.13907142857142857,False,False
ORD-103967,2025-11-21,Sulawesi,Online,C00566,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.25,Completed,280000.0,420000.0,326800.0,2025-11-21,Sulawesi,Online,Printer & Tinta,False,Sulawesi,0.25,280000.0,420000.0,326800.0,False,280000.0,False,False,2025,11,Q4,2025-11,420000.0,326800.0,93200.0,0.2219047619047619,False,False
ORD-103968,2025-11-21,Kalimantan,Offline,C00372,UMKM,SR14,Aksesoris,Headset USB H3,1,0.0,Completed,350000.0,350000.0,209900.0,2025-11-21,Kalimantan,Offline,Aksesoris,False,Kalimantan,0.0,350000.0,350000.0,209900.0,False,350000.0,False,False,2025,11,Q4,2025-11,350000.0,209900.0,140100.0,0.4002857142857143,False,False
ORD-103969,2025-11-21,Jakarta,Online,C00141,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,1,0.05,Completed,2800000.0,2660000.0,2446500.0,2025-11-21,Jakarta,online,Smartphone,False,Jakarta,0.05,2800000.0,2660000.0,2446500.0,False,2800000.0,False,False,2025,11,Q4,2025-11,2660000.0,2446500.0,213500.0,0.08026315789473684,False,False
ORD-103970,2025-11-21,Sumatera,Offline,C01045,Retail,SR11,Laptop,Laptop Axio Pro 15,2,0.0,Completed,13000000.0,26000000.0,23537000.0,2025-11-21,Sumatera,Offline,Laptop,False,Sumatera,0.0,13000000.0,26000000.0,23537000.0,False,13000000.0,False,False,2025,11,Q4,2025-11,26000000.0,23537000.0,2463000.0,0.09473076923076923,False,False
ORD-103971,2025-11-21,,Online,C00758,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,1,0.1,Completed,1900000.0,1710000.0,1299400.0,2025-11-21,,Online,Peralatan Kantor,True,Unknown,0.1,1900000.0,1710000.0,1299400.0,False,1900000.0,False,False,2025,11,Q4,2025-11,1710000.0,1299400.0,410600.0,0.24011695906432748,False,False
ORD-103972,2025-11-21,Kalimantan,Offline,C00104,UMKM,SR15,Smartphone,Smartphone Lumo X,5,0.0,Completed,5500000.0,27500000.0,24280000.0,2025-11-21,Kalimantan,Offline,Smartphone,False,Kalimantan,0.0,5500000.0,27500000.0,24280000.0,False,5500000.0,False,False,2025,11,Q4,2025-11,27500000.0,24280000.0,3220000.0,0.11709090909090909,False,False
ORD-103973,2025-11-21,Jakarta,Online,C02068,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,5,0.05,Completed,650000.0,3087500.0,2019500.0,2025-11-21,Jakarta,Online,Aksesoris,False,Jakarta,0.05,650000.0,3087500.0,2019500.0,False,650000.0,False,False,2025,11,Q4,2025-11,3087500.0,2019500.0,1068000.0,0.34591093117408905,False,False
ORD-103974,2025-11-21,Jawa Barat,Offline,C01689,Retail,SR05,Networking,Switch 8 Port S8,4,0.05,Completed,450000.0,1710000.0,1198800.0,2025-11-21,Jawa Barat,Offline,Networking,False,Jawa Barat,0.05,450000.0,1710000.0,,False,450000.0,False,True,2025,11,Q4,2025-11,1710000.0,1198800.0,511200.0,0.29894736842105263,False,False
ORD-103975,2025-11-21,Jawa Timur,Offline,C00758,Retail,SR09,Aksesoris,Power Bank 20000mAh,2,0.0,Completed,320000.0,640000.0,395000.0,2025-11-21,Jawa Timur,Offline,Aksesoris,False,Jawa Timur,0.0,320000.0,640000.0,395000.0,False,320000.0,False,False,2025,11,Q4,2025-11,640000.0,395000.0,245000.0,0.3828125,False,False
ORD-103976,2025-11-21,Sumatera,Online,C01631,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,3,0.25,Completed,2800000.0,6300000.0,7301100.0,2025-11-21,Sumatera,Online,Smartphone,False,Sumatera,0.25,2800000.0,6300000.0,7301100.0,False,2800000.0,False,False,2025,11,Q4,2025-11,6300000.0,7301100.0,-1001100.0,-0.1589047619047619,False,True
ORD-103977,2025-11-21,Jakarta,Online,C00798,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.05,Completed,55000.0,209000.0,150800.0,2025-11-21,Jakarta,Online,Peralatan Kantor,False,Jakarta,0.05,55000.0,209000.0,150800.0,False,55000.0,False,False,2025,11,Q4,2025-11,209000.0,150800.0,58200.0,0.2784688995215311,False,False
ORD-103978,2025-11-22,Sumatera,Offline,C01833,UMKM,SR10,Aksesoris,Keyboard Mekanik K7,6,0.0,Cancelled,650000.0,3900000.0,2434200.0,2025-11-22,Sumatera,Offline,Aksesori,False,Sumatera,0.0,650000.0,3900000.0,2434200.0,False,650000.0,False,False,2025,11,Q4,2025-11,0.0,0.0,0.0,,False,False
ORD-103979,2025-11-22,Kalimantan,Offline,C00702,Retail,SR14,Networking,Switch 8 Port S8,1,0.0,Completed,450000.0,450000.0,296400.0,2025-11-22,Kalimantan,Offline,Networking,False,Kalimantan,0.0,450000.0,450000.0,296400.0,False,450000.0,False,False,2025,11,Q4,2025-11,450000.0,296400.0,153600.0,0.3413333333333333,False,False
ORD-103980,2025-11-22,Sulawesi,Offline,C01212,UMKM,SR17,Smartphone,Smartphone Lumo X,3,0.0,Completed,5500000.0,16500000.0,14328600.0,2025-11-22,Sulawesi,Offline,Smartphone,False,Sulawesi,0.0,5500000.0,16500000.0,14328600.0,False,5500000.0,False,False,2025,11,Q4,2025-11,16500000.0,14328600.0,2171400.0,0.1316,False,False
ORD-103981,2025-11-22,Jakarta,Offline,C02379,UMKM,SR03,Peralatan Kantor,Kertas A4 80gsm (rim),6,0.0,Completed,55000.0,330000.0,229800.0,2025-11-22,Jakarta,Offline,Peralatan Kantor,False,Jakarta,0.0,55000.0,330000.0,229800.0,False,55000.0,False,False,2025,11,Q4,2025-11,330000.0,229800.0,100200.0,0.30363636363636365,False,False
ORD-103982,2025-11-23,Jawa Timur,Offline,C01092,Retail,SR07,Aksesoris,Power Bank 20000mAh,5,0.0,Completed,320000.0,1600000.0,997000.0,2025-11-23,Jawa Timur,Offline,Aksesoris,False,Jawa Timur,0.0,320000.0,1600000.0,997000.0,False,320000.0,False,False,2025,11,Q4,2025-11,1600000.0,997000.0,603000.0,0.376875,False,False
ORD-103983,2025-11-23,Sumatera,Offline,C00176,UMKM,SR10,Peralatan Kantor,Kursi Ergonomis E1,12,0.0,Completed,1900000.0,22800000.0,15697200.0,2025-11-23,Sumatera,Offline,Peralatan Kantor,False,Sumatera,0.0,1900000.0,22800000.0,15697200.0,False,1900000.0,False,False,2025,11,Q4,2025-11,22800000.0,15697200.0,7102800.0,0.3115263157894737,False,False
ORD-103984,2025-11-23,Sumatera,Offline,C01932,Retail,SR12,Laptop,Laptop Axio 14,1,0.1,Completed,8500000.0,7650000.0,7574900.0,2025-11-23,Sumatera,Offline,LAPTOP,False,Sumatera,0.1,8500000.0,7650000.0,7574900.0,False,8500000.0,False,False,2025,11,Q4,2025-11,7650000.0,7574900.0,75100.0,0.009816993464052287,False,False
ORD-103985,2025-11-23,Sumatera,Offline,C00730,UMKM,SR11,Laptop,Laptop Veno 13,1,0.05,Completed,6200000.0,5890000.0,5484600.0,2025-11-23,Sumatra,Offline,Laptop,False,Sumatera,5.0,6200000.0,5890000.0,5484600.0,True,6200000.0,False,False,2025,11,Q4,2025-11,5890000.0,5484600.0,405400.0,0.06882852292020374,False,False
